학교명,설립일자,본교분교구분,소재지지번주소,소재지도로명주소,시도교육청명,위도,시군구별,경도,시도명,개방ID,학제유형명,2009_학생수,2010_학생수,2011_학생수,2012_학생수,2013_학생수,2014_학생수,2015_학생수,2016_학생수,2017_학생수,2018_학생수,2019_학생수,2020_학생수,2021_학생수,2022_학생수,2023_학생수,2012_해당지역예측학생수,2013_해당지역예측학생수,2014_해당지역예측학생수,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,2031_해당지역예측학생수,2032_해당지역예측학생수,2033_해당지역예측학생수,2034_해당지역예측학생수,2035_해당지역예측학생수,2036_해당지역예측학생수,상관계수,2024_예측학생수,2025_예측학생수,2026_예측학생수,2027_예측학생수,2028_예측학생수,2029_예측학생수,2030_예측학생수,2031_예측학생수,2032_예측학생수,2033_예측학생수,2034_예측학생수,2035_예측학생수,2036_예측학생수
동항중학교,1980-02-14,본교,부산광역시 남구 감만동 176-82,부산광역시 남구 양지골로 248,부산광역시교육청,35.11907295,부산광역시 남구,129.0854314,부산,2094774186,중학교,606,625,613,585,535,445,377,339,328,320,299,293,281,288,279,9820.0,9485.0,9081.0,8522.0,7987.0,7620.0,7332.0,6858.0,6756.0,6840.0,6940.0,6978.0,7000.0,7000.0,6615.0,6287.0,5988.0,5655.0,5097.0,4452.0,3937.0,3496.0,3164.0,2793.0,2579.0,0.9622270353481325,287.95457789837184,287.95457789837184,253.53684131851838,224.21471768685097,197.48509888847133,167.71599166485782,117.83262280366762,60.17173944261447,14.132429472161107,-25.291523337489195,-54.971233842713445,-88.13741636511767,-107.26831410041285
성산중학교,1997-11-06,본교,대구광역시 달서구 용산동 416-4,대구광역시 달서구 선원남로 174,대구광역시교육청,35.85674219,대구광역시 달서구,128.518682,대구,1545200824,중학교,1358,1297,1269,1174,1086,928,756,596,494,476,443,443,431,443,437,22781.0,24170.0,23767.0,22111.0,19929.0,18327.0,16817.0,15187.0,14741.0,14819.0,15123.0,15300.0,15713.0,16200.0,15893.0,15585.0,15171.0,14578.0,13259.0,11251.0,9674.0,8341.0,7531.0,6616.0,6246.0,0.9174847690666327,449.76472121932125,482.3549393556723,461.81038706027243,441.1989143990895,413.4938829649021,373.8101060555467,285.5421435876889,151.16604909530167,45.63263225541391,-43.5722153334068,-97.77771161768646,-159.0098463091876,-183.7703816489203
중원중학교,1991-05-06,본교,서울특별시 노원구 중계동 511-3,서울특별시 노원구 공릉로 420,서울특별시교육청,37.64423868,서울특별시 노원구,127.0680295,서울,1729633271,중학교,1274,1294,1197,1122,1053,1010,921,781,684,650,562,525,469,426,386,23036.0,24353.0,25044.0,24187.0,22193.0,20714.0,19414.0,18265.0,17832.0,17820.0,17131.0,16197.0,15539.0,15657.0,15027.0,14679.0,13845.0,13353.0,12132.0,10521.0,8949.0,7707.0,7081.0,6723.0,6562.0,0.9543041264413141,326.5074002483814,335.7369042714279,286.460738724654,259.2415234702455,194.0092662226116,155.5269274146549,60.025025616860034,-65.98116913846161,-188.93693459803046,-286.0813752473846,-335.04467625100426,-363.046052863298,-375.63885072525125
신관중학교,1984-04-27,본교,서울특별시 관악구 신림동 산168-10,서울특별시 관악구 신림로48길 17-16,서울특별시교육청,37.48020125,서울특별시 관악구,126.9344522,서울,3963440775,중학교,699,640,588,501,481,442,386,329,288,266,274,241,234,221,236,23336.0,22304.0,20827.0,19365.0,17706.0,17020.0,16622.0,16172.0,16209.0,16267.0,15845.0,14880.0,14303.0,14063.0,13465.0,12807.0,12171.0,11592.0,10452.0,9074.0,7758.0,6732.0,5857.0,5227.0,4811.0,0.9843441811419874,188.78572495991926,180.0572454952303,158.3087841623804,134.3782029633582,111.24773238193256,90.19027567337048,48.72999821609807,-1.3860213769908682,-49.24718377503518,-86.5614334865804,-118.38401486825879,-141.29627346306725,-156.42563786852807
한얼중학교,1946-10-24,본교,경상남도 김해시 진영읍 여래리 479,경상남도 김해시 진영읍 진영로265번길 9-8,경상남도교육청,35.30449312,김해시,128.7420673,경남,9456779718,중학교,348,338,350,374,392,343,288,297,323,358,348,459,527,548,466,16101.0,16106.0,15544.0,14960.0,14827.0,15191.0,15569.0,15515.0,16058.0,16405.0,16465.0,16250.0,16347.0,16709.0,16162.0,15976.0,15529.0,15169.0,13877.0,12128.0,10859.0,9859.0,9228.0,8334.0,7852.0,0.9087185176848097,477.7433133527386,528.7109633184843,451.69630991720555,425.5085118685072,362.57331978373236,311.88725904431635,129.98061883507944,-116.26915959058283,-294.93752369702383,-435.73213686206805,-524.573537769211,-650.4439219387605,-718.3069254843117
동신중학교,1968-12-03,본교,대전광역시 동구 판암동 241,대전광역시 동구 동부로 56-22,대전광역시교육청,36.320296,대전광역시 동구,127.4595324,대전,3614965498,중학교,485,437,374,352,307,247,219,167,145,119,128,133,129,111,116,10099.0,9519.0,8780.0,7906.0,6987.0,6636.0,6426.0,6299.0,6502.0,6891.0,7101.0,6955.0,6956.0,7157.0,7105.0,6814.0,6342.0,5748.0,5072.0,4257.0,3691.0,3232.0,3008.0,2823.0,2824.0,0.9655311017279421,147.12955049114976,159.48383080723767,156.28769858616022,138.4016509643613,109.39060464996578,72.88094043227318,31.331221558266066,-18.76200459900582,-53.550674543810544,-81.76268780293668,-95.53064198603963,-106.90149700333447,-106.8400329221599
학남중학교,2002-03-01,본교,대구광역시 북구 국우동 1085,대구광역시 북구 학남로 83,대구광역시교육청,35.94553027,대구광역시 북구,128.570413,대구,8645105719,중학교,1169,1175,1153,1173,1159,1142,982,902,863,815,784,765,757,774,738,17442.0,16896.0,16501.0,15788.0,15227.0,15524.0,15774.0,15333.0,15093.0,14769.0,14030.0,13068.0,12736.0,12967.0,12484.0,12009.0,11518.0,11295.0,10497.0,9382.0,8245.0,7421.0,6647.0,6171.0,5622.0,0.8580387344604085,577.4288585083123,605.2288525050301,547.1015923300745,489.9371025099838,430.8470719801637,404.0098483383106,307.97350544055803,173.7873872312923,36.95365054614865,-62.211696004914074,-155.35972783807256,-212.64456395252148,-278.7146795551106
감만중학교,1975-11-14,본교,부산광역시 남구 감만동 2-1,부산광역시 남구 홍곡로 313-14,부산광역시교육청,35.12173218,부산광역시 남구,129.0892609,부산,6718814015,중학교,665,664,643,634,583,517,433,361,341,331,307,300,299,303,283,9820.0,9485.0,9081.0,8522.0,7987.0,7620.0,7332.0,6858.0,6756.0,6840.0,6940.0,6978.0,7000.0,7000.0,6615.0,6287.0,5988.0,5655.0,5097.0,4452.0,3937.0,3496.0,3164.0,2793.0,2579.0,0.9795005898040485,299.6383629074169,299.6383629074169,258.3338552875192,223.14456048407396,191.06651430654313,155.34079732621603,95.47608238620853,26.27762156845796,-28.97386265036613,-76.28629865133979,-111.90473119629047,-151.70725672091913,-174.66612589145961
서변중학교,2005-03-01,본교,대구광역시 북구 서변동 1730,대구광역시 북구 서변로21길 14,대구광역시교육청,35.92636083,대구광역시 북구,128.595695,대구,4550583302,중학교,513,569,588,576,574,536,475,401,344,323,283,290,298,302,277,17442.0,16896.0,16501.0,15788.0,15227.0,15524.0,15774.0,15333.0,15093.0,14769.0,14030.0,13068.0,12736.0,12967.0,12484.0,12009.0,11518.0,11295.0,10497.0,9382.0,8245.0,7421.0,6647.0,6171.0,5622.0,0.8323322189317034,166.01145041590598,185.04267291758038,145.25011677771568,106.1166505946187,65.66500449798605,47.2928719530795,-18.451351234523145,-110.31201395905578,-203.98517406470023,-271.8714396117987,-335.63839292909756,-374.85424535679044,-420.0842936399908
상인중학교,1999-10-04,본교,대구광역시 달서구 상인동 1561,대구광역시 달서구 상인로 34,대구광역시교육청,35.81135533,대구광역시 달서구,128.5501219,대구,3014702677,중학교,899,711,613,589,542,493,415,377,319,284,247,229,224,204,182,22781.0,24170.0,23767.0,22111.0,19929.0,18327.0,16817.0,15187.0,14741.0,14819.0,15123.0,15300.0,15713.0,16200.0,15893.0,15585.0,15171.0,14578.0,13259.0,11251.0,9674.0,8341.0,7531.0,6616.0,6246.0,0.9586961283360679,239.92253760288037,257.21966618813843,246.31572681303732,235.37626972010202,220.67193453674105,199.6099278610572,152.7620580377402,81.44248062665565,25.43103960211363,-21.914078270882214,-50.68342971658865,-83.18214153488663,-96.32369713354265
광명북중학교,1985-12-18,본교,경기도 광명시 철산동 59,경기도 광명시 시청로 121,경기도교육청,37.48714374,광명시,126.8657712,경기,8173967123,중학교,1722,1612,1514,1405,1359,1257,1127,1016,914,859,744,710,597,513,440,17174.0,16495.0,15623.0,14464.0,13354.0,12680.0,11971.0,11087.0,10466.0,10283.0,9886.0,10342.0,11458.0,12683.0,12409.0,11334.0,10394.0,9656.0,8643.0,7402.0,6324.0,5617.0,5157.0,4861.0,4646.0,0.9803612612568596,743.6140597986416,894.9765633787731,861.1207870677886,728.2924675995098,612.1449138318985,520.9567280015826,395.78920463286954,242.4497214141403,109.25071826362444,21.892930483091277,-34.94523412659089,-71.51935744064713,-98.08502133430295
구암중학교,1995-03-01,본교,대구광역시 북구 구암동 694-2,대구광역시 북구 태암로 85,대구광역시교육청,35.927514,대구광역시 북구,128.557125,대구,7033370077,중학교,1200,1150,1166,1156,1111,1003,913,841,798,738,691,698,664,638,583,17442.0,16896.0,16501.0,15788.0,15227.0,15524.0,15774.0,15333.0,15093.0,14769.0,14030.0,13068.0,12736.0,12967.0,12484.0,12009.0,11518.0,11295.0,10497.0,9382.0,8245.0,7421.0,6647.0,6171.0,5622.0,0.9130068153762944,427.5731202548466,460.88564319519446,391.23218613810354,322.7324095291631,251.92527202392148,219.76642953172427,104.68680482870423,-56.10740763228205,-220.07424132568258,-338.903327485192,-450.5219108437601,-519.1658975087194,-598.3372182630526
호성중학교,2003-03-01,본교,경기도 안양시 동안구 호계동 781-3,경기도 안양시 동안구 호성로 55,경기도교육청,37.36691837,동안구,126.9637649,경기,6068880975,중학교,1389,1252,1126,1026,978,929,837,741,632,600,560,554,535,548,548,14486.0,14303.0,13672.0,12477.0,11340.0,11300.0,11425.0,11368.0,11255.0,11173.0,10790.0,10455.0,10243.0,10281.0,9977.0,9772.0,9635.0,9275.0,8479.0,7591.0,6977.0,6451.0,6053.0,5901.0,5779.0,0.9543449067324652,481.24346775075685,486.12310513743125,447.0860060440367,420.76164645803044,403.16926956396776,356.94112590073735,254.72556380092794,140.69614276495975,61.851475517116796,-5.6929788352697415,-56.80075988517444,-76.31930943187172,-91.9855136732998
인헌중학교,1971-05-20,본교,서울특별시 관악구 봉천동 1647,서울특별시 관악구 인헌9길 35,서울특별시교육청,37.47269621,서울특별시 관악구,126.9688402,서울,7056386113,중학교,1067,1036,1024,998,943,885,792,747,639,600,550,511,498,450,429,23336.0,22304.0,20827.0,19365.0,17706.0,17020.0,16622.0,16172.0,16209.0,16267.0,15845.0,14880.0,14303.0,14063.0,13465.0,12807.0,12171.0,11592.0,10452.0,9074.0,7758.0,6732.0,5857.0,5227.0,4811.0,0.9712231725185317,409.3755695935041,392.65409755461667,350.98976305772203,305.14506055110553,260.83315964805377,220.49260835423775,141.0656161695223,45.05649754624346,-46.63290746698942,-118.11720043323339,-179.08090057501062,-222.9747646770902,-251.95864954449513
대전변동중학교,1984-03-08,본교,대전광역시 서구 변동 54-1,대전광역시 서구 도산로181번길 39,대전광역시교육청,36.3247386,대전광역시 서구,127.3757901,대전,2605750560,중학교,723,673,646,595,588,590,517,436,377,369,351,332,329,300,295,19650.0,19711.0,19194.0,18015.0,16941.0,16500.0,15967.0,15299.0,14932.0,14790.0,14317.0,13832.0,13824.0,14211.0,14115.0,13795.0,13418.0,12983.0,12074.0,10669.0,9403.0,8461.0,7836.0,7588.0,7330.0,0.9882265181269361,270.20857929135514,291.5773212568075,286.27654805607506,268.6073040536338,247.79072596325773,223.7715973974391,173.57990115300447,96.00087670478581,26.09693012012758,-25.916906912058778,-60.42714910432687,-74.12081320621883,-88.36664118318708
송광중학교,2004-03-02,본교,광주광역시 광산구 송정동 900,광주광역시 광산구 송정로 74,광주광역시교육청,35.13340294,광주광역시 광산구,126.7979492,광주,2805745720,중학교,1038,948,919,933,943,900,830,754,705,654,632,665,612,550,488,15628.0,15242.0,14583.0,13727.0,13077.0,12820.0,12623.0,12335.0,12442.0,12482.0,12303.0,12505.0,13148.0,14066.0,13853.0,13413.0,12680.0,12287.0,11303.0,10150.0,8845.0,7911.0,7444.0,7121.0,6720.0,0.9199285071590989,702.9006074402915,809.4977487952636,784.7644251475414,733.6721133869881,648.5569667495214,602.9222428361182,488.66125471706334,354.7761741263413,203.2410222001555,94.78597859934519,40.55845679894003,3.052055211079505,-43.51161982524275
거창중학교고제분교장,1971-12-27,분교,경상남도 거창군 고제면 농산리 184,경상남도 거창군 고제면 고제로 48,경상남도교육청,35.81412414,거창군,127.8735691,경남,6336465120,중학교,22,23,28,29,23,16,16,15,13,10,9,11,7,10,7,2229.0,2172.0,2009.0,1822.0,1567.0,1478.0,1355.0,1305.0,1294.0,1339.0,1344.0,1288.0,1270.0,1278.0,1250.0,1184.0,1107.0,1066.0,984.0,912.0,798.0,742.0,679.0,616.0,589.0,0.9304068332167084,8.201415087398262,8.337877518395173,7.860259009905979,6.734443954181453,5.420993055836172,4.721623096976996,3.3228831792586444,2.0947213002864338,0.15013165858043287,-0.8051053583979542,-1.8797470024986396,-2.954388646599323,-3.4149493512139024
중앙중학교,1908-06-20,본교,서울특별시 종로구 계동 1-23,서울특별시 종로구 창덕궁길 164,서울특별시교육청,37.58378822,서울특별시 종로구,126.9874726,서울,2829662442,중학교,474,487,466,434,401,354,314,268,226,202,184,165,167,193,242,6081.0,5852.0,5563.0,5075.0,4540.0,4153.0,3843.0,3578.0,3486.0,3519.0,3475.0,3378.0,3305.0,3310.0,3076.0,2878.0,2684.0,2657.0,2441.0,2179.0,2006.0,1846.0,1730.0,1521.0,1388.0,0.9633140211498558,167.89621925038722,168.3368174685799,147.71682085716077,130.26913141672918,113.17392055085179,110.79469017261113,91.76084714668576,68.67350051338741,53.428802163919414,39.329659181752476,29.107780519681455,10.690774999225908,-1.0291376047003666
금천중학교,1951-11-29,본교,경상북도 청도군 금천면 동곡리 1035,경상북도 청도군 금천면 선암로 574-11,경상북도교육청,35.68807595,청도군,128.894764,경북,8828382670,중학교,91,90,100,93,86,66,54,41,33,30,33,29,28,29,24,1196.0,1157.0,1076.0,973.0,855.0,761.0,689.0,670.0,700.0,687.0,660.0,587.0,609.0,602.0,567.0,501.0,483.0,484.0,481.0,452.0,423.0,392.0,339.0,314.0,299.0,0.9751220343083807,20.839382219604047,20.073014519436356,16.241176018597912,9.015423417016855,7.044763616585655,7.154244716609611,6.825801416537743,3.650849515843035,0.47589761514832674,-2.9180164855942934,-8.72051478686393,-11.457542287462815,-13.099758787822147
성동중학교,1972-06-03,본교,부산광역시 남구 문현동 791,부산광역시 남구 남동천로 38,부산광역시교육청,35.13993339,부산광역시 남구,129.0662635,부산,6162006735,중학교,606,623,782,780,733,719,676,567,463,420,392,410,443,432,419,9820.0,9485.0,9081.0,8522.0,7987.0,7620.0,7332.0,6858.0,6756.0,6840.0,6940.0,6978.0,7000.0,7000.0,6615.0,6287.0,5988.0,5655.0,5097.0,4452.0,3937.0,3496.0,3164.0,2793.0,2579.0,0.9785408645420821,427.1314322632826,427.1314322632826,377.083210035703,334.44472460545353,295.5761052650736,252.28764292277754,179.75021953838962,95.90319788439285,28.95557594360463,-28.372387698895523,-71.53085465878223,-119.75914153263159,-147.5781533682212
봉래중학교,1982-03-05,본교,강원특별자치도 영월군 영월읍 덕포리 374 번지,강원특별자치도 영월군 영월읍 중리1길 172-17,강원특별자치도교육청,37.18162818,영월군,128.4858655,강원,5211563289,중학교,105,117,134,159,147,132,102,71,55,42,39,48,51,58,52,1587.0,1469.0,1372.0,1202.0,1050.0,990.0,922.0,872.0,812.0,777.0,755.0,707.0,695.0,664.0,613.0,551.0,520.0,501.0,471.0,427.0,385.0,366.0,335.0,309.0,287.0,0.9507863728764289,31.322631299763685,27.015090903000115,19.92849218574392,11.313411392216778,7.005870995453208,4.365765590985205,0.19717811024626997,-5.916750194837512,-11.75277266787203,-14.392878072340025,-18.700418469103596,-22.31319428574401,-25.3701584382859
대성중학교,1951-09-01,본교,충청북도 청주시 흥덕구 신봉동 171-9,충청북도 청주시 흥덕구 사운로 342,충청북도교육청,36.6580328,흥덕구,127.4691295,충북,8350298225,중학교,804,808,768,769,723,705,626,567,522,478,405,374,408,425,452,15866.0,16223.0,16204.0,15536.0,14338.0,13216.0,12550.0,12112.0,12364.0,12843.0,13256.0,13554.0,14155.0,14919.0,14796.0,12449.0,9951.0,7777.0,7360.0,6675.0,6103.0,5709.0,5495.0,5281.0,5230.0,0.9481381192639837,550.3948415843203,614.4459581833449,604.1340637570621,407.36970425717834,197.94602720958176,15.685389138534788,-19.274448062765487,-76.70247799775495,-124.65697890697243,-157.6885756870978,-175.62959525802881,-193.57061482895983,-197.8462783715649
동촌중학교,1979-01-31,본교,대구광역시 동구 방촌동 1047-4,대구광역시 동구 동촌로 176,대구광역시교육청,35.88202794,대구광역시 동구,128.6589293,대구,8643289327,중학교,1061,961,888,805,792,735,668,575,496,429,364,329,315,296,283,13641.0,13140.0,12554.0,11377.0,10119.0,9646.0,9491.0,9228.0,9138.0,8947.0,8678.0,8549.0,8756.0,9305.0,9180.0,9153.0,9029.0,8932.0,8329.0,7449.0,6644.0,5852.0,5280.0,4873.0,4696.0,0.9710304389151257,334.1884990410265,392.8491889112528,379.49292983333237,376.6079778725016,363.35856886720455,352.9941118227383,288.56351803085045,194.53545412229096,108.52114566048374,23.895888142780336,-37.22235339778331,-80.71033295549205,-99.62279580982732
만리포중학교,1968-03-22,본교,충청남도 태안군 소원면 신덕리 631-2,충청남도 태안군 소원면 소근로 63-12,충청남도교육청,36.765521,태안군,126.1939312,충남,8915485799,중학교,87,94,81,77,75,69,55,45,31,29,32,30,30,31,25,2051.0,2070.0,2062.0,1928.0,1679.0,1489.0,1367.0,1361.0,1376.0,1388.0,1360.0,1284.0,1267.0,1254.0,1230.0,1137.0,1050.0,1023.0,964.0,892.0,757.0,703.0,610.0,562.0,478.0,0.9787959144493541,22.94572977660119,22.16266965908749,20.717020211369878,15.115128601464143,9.874649353487804,8.248293724805492,4.694405499166365,0.3574571560135382,-7.774320987398021,-11.027032244762644,-16.628923854668386,-19.520222750103606,-24.57999581711524
관천중학교,1994-05-06,본교,대구광역시 북구 태전동 999-1,대구광역시 북구 구암로22길 7,대구광역시교육청,35.93116386,대구광역시 북구,128.5526133,대구,5767484903,중학교,1288,1169,1083,1039,956,879,779,704,601,540,506,505,489,433,398,17442.0,16896.0,16501.0,15788.0,15227.0,15524.0,15774.0,15333.0,15093.0,14769.0,14030.0,13068.0,12736.0,12967.0,12484.0,12009.0,11518.0,11295.0,10497.0,9382.0,8245.0,7421.0,6647.0,6171.0,5622.0,0.895888013845891,214.19152188356566,251.43924829140178,173.55763852956284,96.96599331864468,17.794419005884947,-18.163342851030166,-146.83730680537292,-326.62611608994916,-509.9623278895576,-642.8286766343927,-767.632746935973,-844.3856377157563,-932.9094550226912
문화중학교,1984-03-08,본교,광주광역시 북구 우산동 118-4,광주광역시 북구 면앙로 111,광주광역시교육청,35.17846694,광주광역시 북구,126.9239162,광주,5488568425,중학교,650,628,586,534,504,454,412,340,300,272,203,201,189,177,208,22574.0,22278.0,21016.0,19085.0,16593.0,15078.0,13876.0,13092.0,13407.0,13841.0,13920.0,13307.0,12755.0,12333.0,11505.0,11158.0,11037.0,10985.0,10313.0,9268.0,8369.0,7554.0,7266.0,6956.0,6592.0,0.9781353996511306,187.22384002987548,172.71573075601344,144.24958270208498,132.31992886789033,128.16002075856017,126.37229165372412,103.26933091430391,67.34285178827105,36.435765918124105,8.416550140404638,-1.4847187479182935,-12.142334565210348,-24.656438299062927
봉은중학교,1986-04-29,본교,서울특별시 강남구 삼성동 82-7,서울특별시 강남구 영동대로128길 59,서울특별시교육청,37.51897667,서울특별시 강남구,127.0623894,서울,5322846531,중학교,760,740,703,670,602,528,487,419,396,340,324,329,350,326,288,18180.0,18430.0,17340.0,15735.0,13885.0,12978.0,12490.0,12460.0,13165.0,13853.0,13867.0,13810.0,13985.0,14500.0,14215.0,14108.0,13800.0,13371.0,12173.0,10518.0,9145.0,8045.0,7309.0,6556.0,6496.0,0.9248200248860242,385.02578082316387,412.00842438136846,397.0762818297407,391.4701791875506,375.3329865352652,352.8561824838676,290.0887902843937,203.37757651967814,131.4413248586784,73.80849395765892,35.24689073661324,-4.205401689266466,-7.34901064750386
상장중학교,1984-05-15,본교,강원특별자치도 태백시 황지동 123 번지,강원특별자치도 태백시 태백로 1221,강원특별자치도교육청,37.15068611,태백시,128.9921217,강원,6975978314,중학교,325,340,338,314,319,318,296,246,233,233,224,218,207,201,202,1785.0,1744.0,1618.0,1551.0,1443.0,1420.0,1350.0,1332.0,1375.0,1422.0,1425.0,1401.0,1329.0,1296.0,1159.0,1093.0,974.0,880.0,786.0,714.0,646.0,565.0,468.0,421.0,351.0,0.887935975489709,206.83694480670303,197.736022045209,159.95340330809736,141.7515577851092,108.9330787360852,83.00923814273855,57.08539754939184,37.22883879704119,18.475422197598903,-3.863206398795569,-30.614403606823544,-43.5763239034969,-62.88131157939337
남서울중학교,1964-11-12,본교,서울특별시 관악구 신림동 1690-3,서울특별시 관악구 남부순환로172길 97,서울특별시교육청,37.48213625,서울특별시 관악구,126.9210371,서울,4937919497,중학교,1017,899,794,722,649,553,474,398,366,332,325,330,328,283,271,23336.0,22304.0,20827.0,19365.0,17706.0,17020.0,16622.0,16172.0,16209.0,16267.0,15845.0,14880.0,14303.0,14063.0,13465.0,12807.0,12171.0,11592.0,10452.0,9074.0,7758.0,6732.0,5857.0,5227.0,4811.0,0.996012993186283,218.81125760647183,205.95947369184353,173.93711210456127,138.7018045386218,104.64457716485674,73.63964847081581,12.593674876331193,-61.196984433493185,-131.66759956537192,-186.60897580040807,-233.46443798915726,-267.2003707650566,-289.4767962170791
가수원중학교,1988-03-05,본교,대전광역시 서구 가수원동 806-18,대전광역시 서구 가수원로 26,대전광역시교육청,36.29847211,대전광역시 서구,127.354558,대전,8807370245,중학교,667,640,576,535,451,377,312,229,204,194,193,177,164,175,164,19650.0,19711.0,19194.0,18015.0,16941.0,16500.0,15967.0,15299.0,14932.0,14790.0,14317.0,13832.0,13824.0,14211.0,14115.0,13795.0,13418.0,12983.0,12074.0,10669.0,9403.0,8461.0,7836.0,7588.0,7330.0,0.9288139998202277,111.0788097581617,132.51221347082253,127.19540014675158,109.47268906651539,88.59312007511198,64.50130970041585,14.1577335381196,-63.65604479854278,-133.77152050972745,-185.94275125217303,-220.5574213307595,-234.29252241794262,-248.58145822638312
금구중학교,2001-03-05,본교,광주광역시 광산구 운남동 794-1,광주광역시 광산구 목련로153번길 76,광주광역시교육청,35.17553403,광주광역시 광산구,126.8154974,광주,5016908943,중학교,1037,1015,984,967,977,888,815,750,709,629,578,574,559,565,546,15628.0,15242.0,14583.0,13727.0,13077.0,12820.0,12623.0,12335.0,12442.0,12482.0,12303.0,12505.0,13148.0,14066.0,13853.0,13413.0,12680.0,12287.0,11303.0,10150.0,8845.0,7911.0,7444.0,7121.0,6720.0,0.9656489650042339,691.1438057961011,812.532974731387,784.3675139653565,726.1853414909276,629.2591314369358,577.291872840457,447.1753780340068,294.7116397089692,122.14860543821965,-1.3562788597728286,-63.10872100876895,-105.8197248934066,-158.8448411712384
화진중학교,1980-01-24,본교,울산광역시 동구 화정동 828,울산광역시 동구 양지1길 45,울산광역시교육청,35.49681312,울산광역시 동구,129.4220643,울산,1098264336,중학교,721,690,635,601,533,488,436,382,316,281,305,351,354,331,318,8923.0,8145.0,7427.0,6696.0,5963.0,5717.0,5584.0,5624.0,6020.0,6169.0,6144.0,5844.0,5938.0,6306.0,6548.0,6819.0,6682.0,6474.0,5887.0,5042.0,4120.0,3222.0,2659.0,2178.0,1992.0,0.9803873609208262,337.8026030538379,371.5728466130167,393.7804524318245,418.64930027024155,406.0772259017429,386.9896969335114,333.1224877779734,255.57940134453298,170.9702585141991,88.56352287250729,36.89872090561147,-7.241189833423903,-24.30984554540015
춘양중학교,1951-10-27,본교,경상북도 봉화군 춘양면 서동리 83-1,경상북도 봉화군 춘양면 서원촌길 8-14,경상북도교육청,36.94786297,봉화군,128.914111,경북,2720918715,중학교,93,87,75,75,83,90,71,65,57,52,42,47,45,35,27,1065.0,1019.0,954.0,850.0,745.0,685.0,648.0,636.0,649.0,679.0,693.0,726.0,721.0,743.0,675.0,650.0,600.0,579.0,541.0,501.0,461.0,402.0,319.0,248.0,199.0,0.804942225056654,51.45412092221708,53.7125313620086,46.731990002653,44.1656145028899,39.03286350336373,36.87710808356273,32.97621732392283,28.87001652430189,24.763815724680946,18.70716954524005,10.186802886026591,2.8982964666994135,-2.1317995128362455
팔달중학교,1998-11-21,본교,대구광역시 북구 팔달동 74-3,대구광역시 북구 매천로2길 19-22,대구광역시교육청,35.89894723,대구광역시 북구,128.5449124,대구,5231940567,중학교,510,462,414,371,323,313,300,297,267,215,176,183,198,183,178,17442.0,16896.0,16501.0,15788.0,15227.0,15524.0,15774.0,15333.0,15093.0,14769.0,14030.0,13068.0,12736.0,12967.0,12484.0,12009.0,11518.0,11295.0,10497.0,9382.0,8245.0,7421.0,6647.0,6171.0,5622.0,0.8183411048079561,121.85557551758984,132.77577128814892,109.9426346769801,87.48768666392584,64.27636145464237,53.734354282197955,16.010041620266918,-36.69999424195515,-90.45004874899234,-129.4034743547959,-165.99322122238317,-188.49544281020178,-214.448635355816
매천중학교,2008-03-01,본교,대구광역시 북구 태전동 1128,대구광역시 북구 매전로 56,대구광역시교육청,35.91048477,대구광역시 북구,128.547327,대구,1291286289,중학교,716,1119,1129,1115,1108,1092,1010,914,834,780,675,671,656,675,634,17442.0,16896.0,16501.0,15788.0,15227.0,15524.0,15774.0,15333.0,15093.0,14769.0,14030.0,13068.0,12736.0,12967.0,12484.0,12009.0,11518.0,11295.0,10497.0,9382.0,8245.0,7421.0,6647.0,6171.0,5622.0,0.8492752382223022,475.4553034906223,507.03540647789714,441.0042820499589,376.06684084235894,308.9420331940821,278.45561342714586,169.36071219837822,16.92861336369674,-138.51111432691596,-251.16048602178375,-356.9743375895358,-422.0484891996779,-497.102500195409
포천중학교,1948-02-01,본교,경기도 포천시 신북면 가채리 841-1,경기도 포천시 신북면 중앙로207번길 65,경기도교육청,37.90694114,포천시,127.2025475,경기,1914883792,중학교,1181,1038,1053,952,906,797,708,635,563,535,508,501,484,466,448,6325.0,6211.0,5880.0,5466.0,5107.0,4658.0,4380.0,4210.0,4370.0,4367.0,4150.0,3911.0,3740.0,3755.0,3546.0,3347.0,3131.0,3058.0,2943.0,2630.0,2264.0,1971.0,1735.0,1670.0,1594.0,0.9894584038789661,384.3334360854021,387.3970165519954,344.71112871746266,304.0676278606587,259.9520691417157,245.04264420429513,221.55519396041348,157.62848155750078,82.87711817262516,23.03517972517011,-25.16515294923056,-38.44066830446803,-53.962809335207226
